species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-163210,Formation of ATP by chemiosmotic coupling,0.004051611055495119,25,4,3,3
9606,R-HSA-5620922,BBSome-mediated cargo-targeting to cilium,0.004051611055495119,25,4,5,1
9606,R-HSA-2980766,Nuclear Envelope Breakdown,0.004155824767161143,65,6,13,5
9606,R-HSA-73894,DNA Repair,0.004398658079708184,380,16,342,131
9606,R-HSA-427359,SIRT1 negatively regulates rRNA expression,0.0044094848424318656,44,5,5,3
9606,R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,0.004752129945094441,70,6,14,2
9606,R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),0.004752129945094441,46,5,7,2
9606,R-HSA-9909615,Regulation of PD-L1(CD274) Post-translational modification,0.004752129945094441,94,7,25,11
9606,R-HSA-9909396,Circadian clock,0.004752129945094441,148,9,78,38
9606,R-HSA-176033,Interactions of Vpr with host cellular proteins,0.004752129945094441,47,5,4,2
9606,R-HSA-8866907,Activation of the TFAP2 (AP-2) family of transcription factors,0.004752129945094441,12,3,4,2
9606,R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.004752129945094441,12,3,10,5
9606,R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,0.004752129945094441,27,4,7,2
9606,R-HSA-352238,Breakdown of the nuclear lamina,0.004752129945094441,3,2,3,2
9606,R-HSA-165054,Rev-mediated nuclear export of HIV RNA,0.004752129945094441,45,5,10,7
9606,R-HSA-3215018,Processing and activation of SUMO,0.004752129945094441,13,3,9,7
9606,R-HSA-9646399,Aggrephagy,0.004752129945094441,47,5,15,13
9606,R-HSA-9845323,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs),0.004752129945094441,68,6,2,2
9606,R-HSA-2467813,Separation of Sister Chromatids,0.004752129945094441,182,10,8,5
9606,R-HSA-9793242,SUMOylation of nuclear envelope proteins,0.004752129945094441,3,2,1,1
9606,R-HSA-9636667,Manipulation of host energy metabolism,0.004752129945094441,3,2,2,2
9606,R-HSA-9821002,Chromatin modifications during the maternal to zygotic transition (MZT),0.004833398751348361,48,5,12,6
9606,R-HSA-69615,G1/S DNA Damage Checkpoints,0.004861144295427278,71,6,33,6
9606,R-HSA-373755,Semaphorin interactions,0.004861144295427278,71,6,41,7
9606,R-HSA-9663891,Selective autophagy,0.004981157568422434,97,7,56,32
9606,R-HSA-1912422,Pre-NOTCH Expression and Processing,0.005027801799823761,125,8,47,9
9606,R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,0.005214271500535772,29,4,2,1
9606,R-HSA-1236974,ER-Phagosome pathway,0.005275234773524873,98,7,11,4
9606,R-HSA-74160,Gene expression (Transcription),0.005641612368047055,1958,51,1139,362
9606,R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,0.005892006829588792,30,4,22,4
9606,R-HSA-75067,Processing of Capped Intronless Pre-mRNA,0.005892006829588792,30,4,10,5
9606,R-HSA-8863678,Neurodegenerative Diseases,0.005892006829588792,30,4,22,4
9606,R-HSA-5621481,C-type lectin receptors (CLRs),0.005900035718840235,190,10,68,12
9606,R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,0.006359665612467369,192,10,86,10
9606,R-HSA-9907900,Proteasome assembly,0.006822831216980241,52,5,40,28
9606,R-HSA-9818028,NFE2L2 regulates pentose phosphate pathway genes,0.007117432292388148,15,3,8,4
9606,R-HSA-8878166,Transcriptional regulation by RUNX2,0.007348278424804788,133,8,81,42
9606,R-HSA-9824272,Somitogenesis,0.007401317933239726,53,5,19,1
9606,R-HSA-9865118,Diseases of branched-chain amino acid catabolism,0.007425769235831381,32,4,11,7
9606,R-HSA-195253,Degradation of beta-catenin by the destruction complex,0.007737884226428404,78,6,23,3
9606,R-HSA-9861718,Regulation of pyruvate metabolism,0.00801461943839099,54,5,11,4
9606,R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,0.008234994693988362,79,6,37,7
9606,R-HSA-427413,NoRC negatively regulates rRNA expression,0.008234994693988362,79,6,7,4
9606,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,0.008234994693988362,79,6,40,16
9606,R-HSA-453276,Regulation of mitotic cell cycle,0.008234994693988362,79,6,40,16
9606,R-HSA-5632684,Hedgehog 'on' state,0.008234994693988362,79,6,37,5
9606,R-HSA-9734009,Defective Intrinsic Pathway for Apoptosis,0.008286746565869252,33,4,24,4
9606,R-HSA-8951936,RUNX3 regulates p14-ARF,0.00852927711180762,16,3,8,8
9606,R-HSA-5607764,CLEC7A (Dectin-1) signaling,0.008570365622239673,107,7,45,9
9606,R-HSA-9816359,Maternal to zygotic transition (MZT),0.008786315887871265,137,8,46,15
9606,R-HSA-70263,Gluconeogenesis,0.009350413960995452,56,5,17,5
9606,R-HSA-8877330,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),0.010101979219052537,17,3,20,20
9606,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,0.010101979219052537,17,3,5,1
9606,R-HSA-73854,RNA Polymerase I Promoter Clearance,0.01108761861350771,84,6,10,3
9606,R-HSA-9706574,RHOBTB GTPase Cycle,0.011275067323214927,36,4,4,3
9606,R-HSA-73864,RNA Polymerase I Transcription,0.012412880220801892,86,6,14,3
9606,R-HSA-5619084,ABC transporter disorders,0.012412880220801892,86,6,23,3
9606,R-HSA-4086400,PCP/CE pathway,0.012412880220801892,86,6,24,2
9606,R-HSA-73772,RNA Polymerase I Promoter Escape,0.012491990108414619,60,5,2,1
9606,R-HSA-111447,Activation of BAD and translocation to mitochondria ,0.013751484714667028,19,3,5,2
9606,R-HSA-8876725,Protein methylation,0.013751484714667028,19,3,9,3
9606,R-HSA-446353,Cell-extracellular matrix interactions,0.013751484714667028,19,3,10,3
9606,R-HSA-9755779,SARS-CoV-2 targets host intracellular signalling and regulatory pathways,0.013751484714667028,19,3,5,1
9606,R-HSA-5250941,Negative epigenetic regulation of rRNA expression,0.013851780483225329,88,6,12,7
9606,R-HSA-4551638,SUMOylation of chromatin organization proteins,0.01431667109662027,62,5,15,15
9606,R-HSA-977225,Amyloid fiber formation,0.01461559957454217,89,6,33,6
9606,R-HSA-4085377,SUMOylation of SUMOylation proteins,0.014920366369765348,39,4,5,5
9606,R-HSA-8941333,RUNX2 regulates genes involved in differentiation of myeloid cells,0.015008530345012705,6,2,2,2
9606,R-HSA-9818035,NFE2L2 regulating ER-stress associated genes,0.015008530345012705,6,2,2,2
9606,R-HSA-72202,Transport of Mature Transcript to Cytoplasm,0.015409934993597774,90,6,13,13
9606,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),0.015409934993597774,90,6,22,3
9606,R-HSA-73857,RNA Polymerase II Transcription,0.015624662389210453,1715,44,940,280
9606,R-HSA-3232118,SUMOylation of transcription factors,0.01583800424973314,20,3,11,11
9606,R-HSA-1236975,Antigen processing-Cross presentation,0.01586471547556534,120,7,25,6
9606,R-HSA-5668541,TNFR2 non-canonical NF-kB pathway,0.01623548960654675,91,6,44,7
9606,R-HSA-390522,Striated Muscle Contraction,0.016291908277774936,40,4,4,4
9606,R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,0.016291908277774936,40,4,2,2
9606,R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),0.01709296587207798,92,6,20,15
9606,R-HSA-202403,TCR signaling,0.0173070762892793,122,7,52,5
9606,R-HSA-6814122,Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,0.017745238808237196,41,4,11,8
9606,R-HSA-180746,Nuclear import of Rev protein,0.017745238808237196,41,4,7,6
9606,R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,0.018104845073894094,21,3,11,7
9606,R-HSA-6807070,PTEN Regulation,0.01883769876951369,156,8,56,11
9606,R-HSA-8939247,RUNX1 regulates transcription of genes involved in interleukin signaling,0.020198030272844725,7,2,5,5
9606,R-HSA-8939245,RUNX1 regulates transcription of genes involved in BCR signaling,0.020198030272844725,7,2,4,4
9606,R-HSA-9818026,NFE2L2 regulating inflammation associated genes,0.020198030272844725,7,2,3,3
9606,R-HSA-3134973,LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production,0.020198030272844725,7,2,5,1
9606,R-HSA-379724,tRNA Aminoacylation,0.020917857908791082,68,5,42,13
9606,R-HSA-351202,Metabolism of polyamines,0.020917857908791082,68,5,17,1
9606,R-HSA-196757,Metabolism of folate and pterines,0.022616298339277363,44,4,31,9
9606,R-HSA-4419969,Depolymerization of the Nuclear Lamina,0.023194646422638687,23,3,6,2
9606,R-HSA-397014,Muscle contraction,0.02334564301280173,232,10,53,12
9606,R-HSA-202424,Downstream TCR signaling,0.0240478419942739,99,6,24,4
9606,R-HSA-1430728,Metabolism,0.02547857272647036,3775,83,2376,180
9606,R-HSA-9013418,RHOBTB2 GTPase cycle,0.026024288373655446,24,3,2,2
9606,R-HSA-5627117,RHO GTPases Activate ROCKs,0.026024288373655446,24,3,7,3
9606,R-HSA-3065676,SUMO is conjugated to E1 (UBA2:SAE1),0.026084179488035653,8,2,3,3
9606,R-HSA-8937144,Aryl hydrocarbon receptor signalling,0.026084179488035653,8,2,5,3
9606,R-HSA-8935964,RUNX1 regulates expression of components of tight junctions,0.026084179488035653,8,2,6,6
9606,R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,0.02630890544704456,46,4,3,3
9606,R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,0.028294273566499495,47,4,9,9
9606,R-HSA-3214841,PKMTs methylate histone lysines,0.030374651813894538,48,4,22,7
9606,R-HSA-8869496,TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation,0.032641755298399966,9,2,7,7
9606,R-HSA-8939256,RUNX1 regulates transcription of genes involved in WNT signaling,0.032641755298399966,9,2,4,4
9606,R-HSA-9918432,Maturation of DENV proteins,0.03441472880104135,77,5,41,5
9606,R-HSA-9612973,Autophagy,0.03477125986854945,174,8,117,49
9606,R-HSA-379716,Cytosolic tRNA aminoacylation,0.03482696621753645,50,4,21,12
9606,R-HSA-9610379,HCMV Late Events,0.035880316553577596,175,8,19,3
9606,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,0.036534114376152615,81,5,15,4
9606,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,0.036534114376152615,536,17,516,135
9606,R-HSA-5610787,Hedgehog 'off' state,0.036534114376152615,111,6,32,7
9606,R-HSA-5621575,CD209 (DC-SIGN) signaling,0.036534114376152615,30,3,11,3
9606,R-HSA-9637690,Response of Mtb to phagocytosis,0.036534114376152615,52,4,30,5
9606,R-HSA-382556,ABC-family proteins mediated transport,0.036534114376152615,111,6,27,3
9606,R-HSA-5620920,Cargo trafficking to the periciliary membrane,0.036534114376152615,79,5,29,3
9606,R-HSA-9020702,Interleukin-1 signaling,0.036534114376152615,112,6,59,12
9606,R-HSA-9700206,Signaling by ALK in cancer,0.036534114376152615,119,6,71,36
9606,R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,0.036534114376152615,81,5,24,24
9606,R-HSA-2122947,NOTCH1 Intracellular Domain Regulates Transcription,0.036534114376152615,57,4,18,12
9606,R-HSA-8939242,RUNX1 regulates transcription of genes involved in differentiation of keratinocytes,0.036534114376152615,11,2,8,6
9606,R-HSA-5696398,Nucleotide Excision Repair,0.036534114376152615,117,6,37,28
9606,R-HSA-8931987,RUNX1 regulates estrogen receptor mediated transcription,0.036534114376152615,10,2,8,7
9606,R-HSA-159236,Transport of Mature mRNA derived from an Intron-Containing Transcript,0.036534114376152615,81,5,4,4
9606,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,0.036534114376152615,119,6,63,35
9606,R-HSA-4570464,SUMOylation of RNA binding proteins,0.036534114376152615,51,4,4,4
9606,R-HSA-6803529,FGFR2 alternative splicing,0.036534114376152615,28,3,4,4
9606,R-HSA-1655829,Regulation of cholesterol biosynthesis by SREBP (SREBF),0.0368481801424847,87,5,52,6
9606,R-HSA-9615933,Postmitotic nuclear pore complex (NPC) reformation,0.037205434617712196,32,3,10,5
9606,R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,0.03731705547316011,154,7,101,11
9606,R-HSA-9818032,NFE2L2 regulating MDR associated enzymes,0.037400362028448875,12,2,8,8
9606,R-HSA-176974,Unwinding of DNA,0.037400362028448875,12,2,4,2
9606,R-HSA-9834752,Respiratory syncytial virus genome replication,0.037400362028448875,12,2,5,1
9606,R-HSA-5358351,Signaling by Hedgehog,0.03849611012191545,155,7,82,16
9606,R-HSA-70895,Branched-chain amino acid catabolism,0.039970019567781234,59,4,25,8
9606,R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,0.04017245411916148,89,5,32,3
9606,R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,0.040297976774351874,33,3,16,3
9606,R-HSA-9841251,Mitochondrial unfolded protein response (UPRmt),0.040297976774351874,33,3,21,3
9606,R-HSA-1632852,Macroautophagy,0.04218948716952298,158,7,96,32
9606,R-HSA-168256,Immune System,0.04304428270171812,2800,62,1822,205
9606,R-HSA-9820962,Assembly and release of respiratory syncytial virus (RSV) virions,0.04340297717533015,13,2,4,1
9606,R-HSA-9615710,Late endosomal microautophagy,0.04689542098193322,35,3,3,3
9606,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,0.04929959417980134,63,4,7,4
9606,R-HSA-9614399,Regulation of localization of FOXO transcription factors,0.049775483461479864,14,2,5,2
9606,R-HSA-163765,ChREBP activates metabolic gene expression,0.049775483461479864,14,2,13,2
