species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,0.041671508350240916,52,4,7,2
9606,R-HSA-4608870,Asymmetric localization of PCP proteins,0.041671508350240916,53,4,7,2
9606,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,0.041671508350240916,53,4,9,2
9606,R-HSA-9013694,Signaling by NOTCH4,0.041671508350240916,82,5,20,4
9606,R-HSA-69613,p53-Independent G1/S DNA Damage Checkpoint,0.041671508350240916,53,4,11,2
9606,R-HSA-1474244,Extracellular matrix organization,0.041671508350240916,351,12,330,22
9606,R-HSA-9637690,Response of Mtb to phagocytosis,0.041671508350240916,52,4,30,5
9606,R-HSA-211000,Gene Silencing by RNA,0.041671508350240916,85,5,40,4
9606,R-HSA-3928662,EPHB-mediated forward signaling,0.041671508350240916,52,4,26,2
9606,R-HSA-9018519,Estrogen-dependent gene expression,0.041671508350240916,153,7,66,24
9606,R-HSA-69601,Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A,0.041671508350240916,53,4,11,2
9606,R-HSA-199992,trans-Golgi Network Vesicle Budding,0.041671508350240916,80,5,19,8
9606,R-HSA-70263,Gluconeogenesis,0.041671508350240916,56,4,17,4
9606,R-HSA-69052,Switching of origins to a post-replicative state,0.041671508350240916,81,5,10,6
9606,R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,0.041671508350240916,55,4,3,2
9606,R-HSA-9649948,Signaling downstream of RAS mutants,0.041671508350240916,54,4,7,5
9606,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,0.041671508350240916,54,4,7,5
9606,R-HSA-6802949,Signaling by RAS mutants,0.041671508350240916,54,4,9,5
9606,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.041671508350240916,54,4,7,5
9606,R-HSA-5689603,UCH proteinases,0.041671508350240916,84,5,11,8
9606,R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,0.041671508350240916,53,4,4,3
9606,R-HSA-774815,Nucleosome assembly,0.041671508350240916,53,4,4,3
9606,R-HSA-8852135,Protein ubiquitination,0.041671508350240916,83,5,32,29
9606,R-HSA-159236,Transport of Mature mRNA derived from an Intron-Containing Transcript,0.041671508350240916,81,5,4,4
9606,R-HSA-5693571,Nonhomologous End-Joining (NHEJ),0.041671508350240916,56,4,13,13
9606,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,0.041671508350240916,54,4,2,2
9606,R-HSA-5619084,ABC transporter disorders,0.042059552470885664,86,5,23,4
9606,R-HSA-9700206,Signaling by ALK in cancer,0.04223663683958778,119,6,71,12
9606,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,0.04223663683958778,119,6,63,11
9606,R-HSA-9828211,"Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation",0.042657358378373256,11,2,3,3
9606,R-HSA-196025,Formation of annular gap junctions,0.042657358378373256,11,2,2,2
9606,R-HSA-9766229,Degradation of CDH1,0.044175303809434574,57,4,10,3
9606,R-HSA-9013405,RHOD GTPase cycle,0.044175303809434574,57,4,9,1
9606,R-HSA-381119,Unfolded Protein Response (UPR),0.044643664995521415,156,7,99,12
9606,R-HSA-5658442,Regulation of RAS by GAPs,0.04677225794597084,58,4,5,2
9606,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,0.04751690285302401,158,7,24,9
9606,R-HSA-1643713,Signaling by EGFR in Cancer,0.04780985344099953,32,3,42,40
9606,R-HSA-1280218,Adaptive Immune System,0.04802715314802941,1067,27,325,58
9606,R-HSA-5693607,Processing of DNA double-strand break ends,0.048033863630715934,89,5,17,15
9606,R-HSA-388841,Regulation of T cell activation by CD28 family,0.048365494710769785,276,10,91,20
9606,R-HSA-912446,Meiotic recombination,0.049463391135606605,59,4,10,5
9606,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,0.049463391135606605,59,4,12,4
9606,R-HSA-1169091,Activation of NF-kappaB in B cells,0.049463391135606605,59,4,10,2
