species_id,stId,name,FDR,entities_tot,entities_found,reactions_tot,reactions_found
9606,R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes,0.01445476109421362,171,7,67,33
9606,R-HSA-9609507,Protein localization,0.01445476109421362,171,7,53,26
9606,R-HSA-373760,L1CAM interactions,0.015149392928243466,130,6,54,10
9606,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.015570598645138212,317,10,52,44
9606,R-HSA-8869496,TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation,0.01609587904894816,9,2,7,7
9606,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,0.016874154069005387,133,6,76,30
9606,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,0.016874154069005387,133,6,78,30
9606,R-HSA-5358346,Hedgehog ligand biogenesis,0.017356435433741657,59,4,15,6
9606,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,0.018738341293965677,136,6,80,30
9606,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,0.018738341293965677,136,6,78,30
9606,R-HSA-400685,Sema4D in semaphorin signaling,0.019102686980782435,31,3,13,1
9606,R-HSA-173623,Classical antibody-mediated complement activation,0.019628809024475502,97,5,2,2
9606,R-HSA-977606,Regulation of Complement cascade,0.020748207065287683,139,6,42,26
9606,R-HSA-9734767,Developmental Cell Lineages,0.022409091215077948,283,9,22,4
9606,R-HSA-8949613,Cristae formation,0.022647572225856782,33,3,2,1
9606,R-HSA-3928663,EPHA-mediated growth cone collapse,0.022647572225856782,33,3,4,1
9606,R-HSA-9841251,Mitochondrial unfolded protein response (UPRmt),0.022647572225856782,33,3,21,3
9606,R-HSA-196025,Formation of annular gap junctions,0.02367168393204766,11,2,2,2
9606,R-HSA-5205685,PINK1-PRKN Mediated Mitophagy,0.024555860443314592,34,3,16,12
9606,R-HSA-9711123,Cellular response to chemical stress,0.024952195364553065,288,9,173,22
9606,R-HSA-2029481,FCGR activation,0.025037044180991286,103,5,6,6
9606,R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,0.02795234507558697,12,2,10,4
9606,R-HSA-450520,HuR (ELAVL1) binds and stabilizes mRNA,0.02795234507558697,12,2,7,7
9606,R-HSA-190873,Gap junction degradation,0.02795234507558697,12,2,4,4
9606,R-HSA-9012999,RHO GTPase cycle,0.029629820156958808,460,12,91,22
9606,R-HSA-983169,Class I MHC mediated antigen processing & presentation,0.02967334098790686,404,11,52,24
9606,R-HSA-597592,Post-translational protein modification,0.02976803670150374,1680,31,606,156
9606,R-HSA-9913351,Formation of the dystrophin-glycoprotein complex (DGC),0.030835623036757354,37,3,11,2
9606,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,0.031100290377951256,70,4,10,5
9606,R-HSA-5689877,Josephin domain DUBs,0.03255050458941666,13,2,6,4
9606,R-HSA-9683686,Maturation of spike protein,0.03255050458941666,13,2,8,3
9606,R-HSA-354192,Integrin signaling,0.035492674241420996,39,3,24,15
9606,R-HSA-9013424,RHOV GTPase cycle,0.035492674241420996,39,3,2,1
9606,R-HSA-3247509,Chromatin modifying enzymes,0.036031444040388494,254,8,85,26
9606,R-HSA-8963888,Chylomicron assembly,0.037458091943115446,14,2,5,4
9606,R-HSA-9614399,Regulation of localization of FOXO transcription factors,0.037458091943115446,14,2,5,3
9606,R-HSA-75205,Dissolution of Fibrin Clot,0.037458091943115446,14,2,21,1
9606,R-HSA-8856828,Clathrin-mediated endocytosis,0.04052014865025877,161,6,35,20
9606,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,0.04053245062776345,41,3,10,7
9606,R-HSA-5205647,Mitophagy,0.04053245062776345,41,3,23,12
9606,R-HSA-5683057,MAPK family signaling cascades,0.04066468397329148,367,10,122,17
9606,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,0.04091517640108633,76,4,22,22
9606,R-HSA-9856872,Malate-aspartate shuttle,0.04146768194435735,18,2,7,2
9606,R-HSA-114604,GPVI-mediated activation cascade,0.04146768194435735,43,3,25,7
9606,R-HSA-2214320,Anchoring fibril formation,0.04146768194435735,15,2,4,1
9606,R-HSA-77310,Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA,0.04146768194435735,18,2,4,1
9606,R-HSA-77348,Beta oxidation of octanoyl-CoA to hexanoyl-CoA,0.04146768194435735,18,2,4,1
9606,R-HSA-77350,Beta oxidation of hexanoyl-CoA to butanoyl-CoA,0.04146768194435735,18,2,4,1
9606,R-HSA-166786,Creation of C4 and C2 activators,0.04146768194435735,118,5,8,2
9606,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,0.04146768194435735,17,2,5,1
9606,R-HSA-4420097,VEGFA-VEGFR2 Pathway,0.04146768194435735,130,5,79,23
9606,R-HSA-1247673,Erythrocytes take up oxygen and release carbon dioxide,0.04146768194435735,16,2,6,1
9606,R-HSA-9006931,Signaling by Nuclear Receptors,0.04146768194435735,383,10,195,25
9606,R-HSA-9679191,Potential therapeutics for SARS,0.04146768194435735,168,6,36,4
9606,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,0.04146768194435735,211,7,47,5
9606,R-HSA-1482798,Acyl chain remodeling of CL,0.04146768194435735,18,2,12,1
9606,R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),0.04146768194435735,43,3,61,4
9606,R-HSA-5619084,ABC transporter disorders,0.04146768194435735,86,4,23,5
9606,R-HSA-73894,DNA Repair,0.04146768194435735,380,10,342,103
9606,R-HSA-168898,Toll-like Receptor Cascades,0.04146768194435735,210,7,217,63
9606,R-HSA-9035034,RHOF GTPase cycle,0.04146768194435735,46,3,3,1
9606,R-HSA-180689,APOBEC3G mediated resistance to HIV-1 infection,0.04146768194435735,15,2,3,3
9606,R-HSA-3000484,Scavenging by Class F Receptors,0.04146768194435735,16,2,2,2
9606,R-HSA-3371568,Attenuation phase,0.04146768194435735,47,3,5,4
9606,R-HSA-77285,Beta oxidation of myristoyl-CoA to lauroyl-CoA,0.04146768194435735,16,2,4,3
9606,R-HSA-4839726,Chromatin organization,0.04146768194435735,269,8,105,32
9606,R-HSA-879415,Advanced glycosylation endproduct receptor signaling,0.04146768194435735,16,2,4,3
9606,R-HSA-75892,Platelet Adhesion to exposed collagen,0.04146768194435735,17,2,8,6
9606,R-HSA-176033,Interactions of Vpr with host cellular proteins,0.04146768194435735,47,3,4,3
9606,R-HSA-77305,Beta oxidation of palmitoyl-CoA to myristoyl-CoA,0.04146768194435735,16,2,4,3
9606,R-HSA-5362768,Hh mutants are degraded by ERAD,0.04146768194435735,48,3,6,4
9606,R-HSA-166658,Complement cascade,0.04146768194435735,163,6,73,43
9606,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,0.04146768194435735,119,5,63,34
9606,R-HSA-9604323,Negative regulation of NOTCH4 signaling,0.04146768194435735,47,3,6,3
9606,R-HSA-9700206,Signaling by ALK in cancer,0.04146768194435735,119,5,71,35
9606,R-HSA-983705,Signaling by the B Cell Receptor (BCR),0.04146768194435735,176,6,45,17
9606,R-HSA-162592,Integration of provirus,0.04146768194435735,15,2,14,10
9606,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,0.04146768194435735,166,6,113,40
9606,R-HSA-2029485,Role of phospholipids in phagocytosis,0.04268565095205701,131,5,12,5
9606,R-HSA-9683701,Translation of Structural Proteins,0.043059112698977664,49,3,37,4
9606,R-HSA-9833482,PKR-mediated signaling,0.04397092790854251,88,4,40,4
9606,R-HSA-2995410,Nuclear Envelope (NE) Reassembly,0.04397092790854251,88,4,24,2
9606,R-HSA-399954,Sema3A PAK dependent Axon repulsion,0.044243345416870916,19,2,6,3
9606,R-HSA-111447,Activation of BAD and translocation to mitochondria ,0.044243345416870916,19,2,5,2
9606,R-HSA-9755779,SARS-CoV-2 targets host intracellular signalling and regulatory pathways,0.044243345416870916,19,2,5,1
9606,R-HSA-9735871,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,0.044243345416870916,19,2,7,1
9606,R-HSA-5387390,Hh mutants abrogate ligand secretion,0.047724301045779294,51,3,7,4
9606,R-HSA-3371556,Cellular response to heat stress,0.04779002538910615,135,5,29,15
9606,R-HSA-212165,Epigenetic regulation of gene expression,0.047825403524965227,345,9,118,69
9606,R-HSA-71291,Metabolism of amino acids and derivatives,0.04812208221399161,646,14,293,8
9606,R-HSA-168268,Virus Assembly and Release,0.04864511150642836,20,2,21,1
